106,220,0,1,2,2,5,
107,0,0,1,2,2,5,
108,330,0,1,2,2,5,
109,320,0,1,1,2,5,
110,0,0,1,1,2,5,
111,0,0,1,1,2,5,
112,0,0,1,2,2,5,
113,320,0,1,2,2,5,
114,330,0,1,1,1,0,
115,330,0,1,1,1,0,
116,330,0,1,1,1,0,
117,0,0,1,2,0,5,
118,0,0,0,0,0,0,
119,30,0,0,0,0,0,
120,320,0,1,1,2,5,
121,350,0,1,1,2,5,
122,0,0,1,1,2,5,
123,0,0,1,1,2,5,
124,360,0,2,1,2,5,
125,0,0,1,1,2,5,
126,0,0,0,0,0,0,
127,320,0,1,1,2,5,
128,80,0,1,2,2,4,
129,340,0,0,0,0,0,
130,320,0,1,1,2,5,
131,0,0,1,1,2,5,
132,0,0,1,1,2,5,
133,0,0,1,1,2,5,
134,0,0,1,1,2,5,
135,0,0,1,1,2,5,
136,0,0,1,2,2,5,
137,390,0,1,2,2,5,
138,320,0,1,2,2,0,
139,340,0,1,1,2,5,
140,320,0,2,1,2,5,
141,0,0,1,1,2,5,
142,0,0,1,1,2,5,
143,0,0,3,2,1,6,
144,0,0,1,1,2,6,
145,0,0,0,0,0,0,
146,0,0,2,2,1,1,
147,0,0,0,0,0,0,
148,330,0,2,2,1,5,
149,320,0,1,2,2,2,
150,0,0,1,2,2,2,
151,0,0,1,1,2,5,
152,330,0,1,1,2,5,
153,0,0,1,1,2,5,
154,50,0,1,1,2,5,
155,330,0,1,1,2,5,
156,320,0,1,2,2,5,
157,0,0,1,2,2,5,
158,340,0,1,1,2,5,
159,330,0,1,1,2,5,
160,10,0,3,1,2,5,
167,0,0,0,0,0,0,Naskev
166,50,0,1,1,2,5,Gabriel
168,0,0,0,0,0,0,1234
169,0,0,0,0,0,0,James
170,0,0,0,0,0,0,Yes
171,0,0,1,1,2,5,frobbiano
172,0,0,0,0,0,0,Lemmy
173,0,0,1,1,2,5,Gabriel
174,0,0,0,0,0,0,sdf
175,0,0,0,0,0,0,cvb
176,0,0,1,1,2,5,markus
177,0,0,1,1,0,5,David
178,320,0,1,2,2,6,nicole
179,0,0,3,1,2,5,Cory
180,330,0,1,1,2,5,Jacob
181,390,0,1,2,2,5,Rachel
182,0,0,1,2,2,5,Erika
183,320,0,2,2,2,5,Jenna
184,0,0,1,2,2,5,Caitlyn
185,0,0,1,2,2,5,Sydney
186,320,0,1,2,1,5,Natalia
187,0,0,1,2,2,4,Taylor
188,230,0,1,1,2,0,Blake
189,330,0,1,2,2,5,Kelsey
190,340,0,1,2,2,2,Jisu
191,320,0,1,2,2,5,Danielle
192,340,0,1,1,1,0,jayson
193,0,0,1,2,2,4,Tenecia
194,50,0,1,2,2,2,jisung
195,320,0,1,2,2,5,Ashley
196,0,0,1,2,2,5,Victoria
197,0,0,3,1,1,6,orlando
198,0,0,0,0,0,0,gfhgfh
199,0,0,0,0,0,0,fhfgh
200,0,0,0,0,0,0,sdf
201,0,0,0,0,0,0,Amy
202,0,0,1,1,2,6,majknox
203,0,0,1,1,2,0,iyan
204,0,0,1,2,2,5,Erin
205,0,0,1,2,2,2,jinxiang
206,490,0,3,1,2,5,Kyle
207,320,0,1,1,2,5,David
208,0,0,0,0,0,0,Krystal
209,330,0,1,1,2,5,Ben
210,40,0,1,2,2,2,wingcheu
211,0,0,1,2,2,5,Kayley
212,330,0,3,2,2,5,Kristen
213,0,0,1,2,2,5,Haley
214,0,0,1,1,2,6,Malcolm
215,340,0,1,1,2,2,Rottrott
216,350,0,1,2,2,5,Amanda
217,340,0,1,1,2,5,Ross
218,0,0,0,0,0,0,Benjamin
219,320,0,1,2,2,5,Danielle
220,0,0,2,1,2,5,
221,0,0,1,1,2,5,Jason
222,0,0,1,1,2,5,Dominic
223,360,0,1,2,2,5,Ashley
224,340,0,1,1,2,6,Jeremy
225,320,0,1,2,2,5,Veronica
226,405,0,0,0,0,0,Bree
227,330,0,1,1,2,5,connor
228,0,0,1,1,0,0,Ethan
229,340,0,1,2,2,5,Bree
230,0,0,1,2,2,5,Crystal
231,320,0,1,1,2,5,Michael
232,0,0,1,1,2,5,Samuel
233,0,0,1,1,2,5,Garrett
234,0,0,1,1,2,5,Garrett
235,0,0,0,0,0,0,sdfsdf
236,0,0,0,0,0,0,sdf
237,0,0,2,1,2,5,Mike
238,0,0,1,2,2,5,Kara
239,370,0,1,2,2,5,Natalie
240,0,0,1,2,2,5,Clarissa
241,0,0,1,2,2,5,Elizabeth
242,320,0,1,1,2,5,Thomas
243,320,0,1,2,2,5,Margaret
244,330,0,1,2,2,5,Maureen
245,320,0,1,1,2,5,Jeremy
246,0,0,2,1,2,5,Landon
247,340,0,3,1,2,5,Jacob
248,40,0,1,1,2,5,Jeff
249,320,0,1,2,2,5,Jennifer
250,340,0,1,1,2,2,Jesse
251,330,0,1,2,2,5,Elizabeth
252,0,0,1,1,0,2,zijianwang
253,50,0,0,0,0,0,Christopher
254,0,0,1,2,2,5,Ashleigh
255,330,0,3,2,2,5,Kylie
256,0,0,1,2,2,5,Kate
257,0,0,1,1,2,5,jholahan
258,0,0,1,1,2,5,Kyle
259,0,0,1,1,2,5,Austin
260,0,0,1,2,2,5,Kate
261,0,0,1,1,2,5,Cory
262,330,0,1,1,1,0,Mathew
263,120,0,1,2,2,5,Jennifer
264,320,0,1,1,2,5,Noah
265,340,0,1,1,2,5,Zachary
266,80,0,1,1,2,5,Brian
267,0,0,0,0,0,0,William
268,0,0,0,0,0,0,William
269,0,0,1,1,2,5,Joe
270,0,0,2,1,2,5,Jordan
271,460,0,1,1,2,5,Ryan
272,0,0,1,2,2,5,Irene
273,0,0,1,0,2,5,Amber
274,350,0,1,2,2,5,caroline
275,0,0,1,2,2,5,Alexa
276,200,0,1,2,2,5,Ashley
277,0,0,1,1,1,6,Fabian
278,0,0,0,0,0,0,Nicholas
279,0,0,1,2,2,5,danielle
280,0,0,1,1,2,5,Andrew
281,0,0,1,1,1,5,justin
282,0,0,1,2,2,5,Lindsay
283,0,0,1,1,2,5,nlarsson
284,0,0,1,1,2,2,yang
285,0,0,1,2,2,5,Kaylen
286,340,0,1,2,2,5,Rachel
287,330,0,1,2,2,5,Alexa
288,0,0,0,0,0,0,Theodore
289,0,0,1,2,2,4,chante
290,40,0,1,1,0,0,gbwalsto
291,0,0,0,0,0,0,zack
292,0,0,0,0,0,0,joey
293,0,0,1,2,0,2,Anqi
294,0,0,1,2,2,5,Lauren
295,0,0,1,2,2,5,Julia
296,80,0,3,1,2,6,Chaz
297,320,0,1,1,2,5,Brian
298,0,0,1,2,2,5,Vanetta
299,350,0,1,2,2,5,Emily
300,170,0,0,0,0,0,brian
301,30,0,1,1,2,5,Austin
302,330,0,1,2,2,5,Andrea
303,350,0,1,2,2,5,Brittany
304,0,0,3,2,2,5,Ashton
305,0,0,1,1,2,5,Ben
306,240,0,1,2,2,5,Haley
307,330,0,1,1,2,5,Colin
308,0,0,1,1,2,5,Daniel
309,0,0,1,1,2,5,Daniel
310,0,0,1,1,2,5,Brandon
311,0,0,1,1,2,5,Kevin
312,320,0,1,1,2,5,Matthew
313,0,0,1,1,2,4,Aaron
314,0,0,1,1,2,5,Justin
315,0,0,1,2,2,5,Whitney
316,0,0,1,1,2,4,Kierston
317,0,0,1,2,2,5,Cassie
318,0,0,1,1,2,5,Justin
319,0,0,1,2,2,5,Caitlyn
320,310,0,1,2,2,5,Elizabeth
321,0,0,1,2,2,5,Maggie
322,0,0,2,1,2,5,Jacob
323,320,0,1,1,2,5,Brian
324,340,0,1,2,2,5,Ashley
325,0,0,1,1,2,6,Clayton
326,0,0,1,2,2,5,Lindsey
327,330,0,1,1,2,5,Joshua
328,0,0,1,1,2,5,alex
329,385,0,1,2,2,5,Abigail
330,0,0,1,2,2,5,Megan
331,200,0,1,2,2,5,Brittany
332,0,0,1,2,2,5,Haley
333,330,0,1,1,2,5,Alex
334,320,0,3,1,2,5,Christopher
335,0,0,0,0,0,0,345
336,0,0,0,0,0,0,345
337,340,0,1,2,2,5,Sara
338,330,0,2,1,2,5,Konstantsin
339,340,0,2,1,2,5,Matthew
340,0,0,1,1,2,5,John
341,350,0,1,1,0,1,
342,280,0,0,1,0,0,Adrian
343,390,0,1,2,2,5,Anastasia
344,330,0,1,2,2,5,Hayley
345,330,0,1,2,2,2,ga
346,330,0,1,2,2,2,Tiffany
347,270,0,1,1,2,5,Caleb
348,0,0,1,1,2,5,Caleb
349,0,0,1,1,2,4,Marc
350,0,0,1,1,2,5,Adam
351,0,0,1,2,2,4,Laura
352,0,0,1,1,2,2,Sunhoo
353,0,0,1,2,2,5,Susannah
354,320,0,1,1,2,5,Justin
355,150,0,0,0,0,0,Andrea
356,330,0,1,1,2,5,Daniel
357,330,0,2,1,2,5,bstarck
358,0,0,3,2,2,5,Jessica
359,0,0,1,2,2,5,Jackie
360,360,0,1,1,2,5,Ryan
361,70,0,1,1,2,5,Jackson
362,0,0,1,1,0,2,Raghav
363,0,0,1,1,2,5,Jeff
364,0,0,1,2,2,5,Deborah
365,0,0,1,2,2,5,Daniella
366,0,0,1,2,2,5,Hannah
367,0,0,2,2,2,5,Chelsea
368,320,0,1,1,1,4,emmanual
369,0,0,1,2,2,5,Olivia
370,0,0,3,2,2,5,Abby
371,340,0,1,2,2,5,Megan
372,360,0,1,1,2,5,jordan
373,0,0,0,0,0,0,Minhyo
374,320,0,1,1,2,5,Jake
375,360,0,1,1,0,2,Daniel
376,0,0,1,1,2,5,Nathan
377,0,0,1,1,2,5,Aaron
378,320,0,2,1,2,5,Sean
379,320,0,2,2,2,5,Jinty
380,320,0,1,1,2,5,Brandon
381,330,0,1,1,2,5,Ian
382,320,0,1,1,2,5,Andrew
383,0,0,1,2,2,2,Weixin
384,0,0,1,1,2,2,ilgoo
385,0,0,1,2,2,5,Cassandre
386,0,0,0,0,0,0,Brandon
387,0,0,1,2,2,2,2773937
388,0,0,1,2,2,5,Amy
389,320,0,1,1,2,5,Jeremy
390,0,0,1,2,2,5,Katherine
391,0,0,0,0,0,0,Peter
392,0,0,1,1,2,5,Blake
393,0,0,0,2,0,0,Samantha
394,0,0,1,2,2,2,Angela
395,0,0,0,0,0,0,Natalie
396,320,0,1,1,2,5,Andrew
397,0,0,1,2,2,5,Alexandria
398,0,0,1,2,2,5,Samuel
399,0,0,1,1,2,5,Michael
400,320,0,1,1,2,5,chris
401,0,0,1,1,2,5,Liam
402,320,0,1,2,2,6,LaKeshia
403,0,0,1,2,2,5,Amelia
404,0,0,0,0,0,0,hyuckjun
405,330,0,1,1,1,0,Juan
406,320,0,1,1,2,5,Thomas
407,320,0,1,1,1,0,Juan
408,320,0,1,1,2,5,Garret
409,320,0,1,1,0,2,Ali
410,0,0,1,1,2,5,Matthew
411,0,0,1,1,2,5,David
412,270,0,1,2,2,5,Caitlin
413,0,0,3,1,1,6,Christopher
414,0,0,1,1,2,2,Kush
415,0,0,2,1,2,2,Sagar
416,60,0,2,1,2,5,Benjamin
417,0,0,1,1,2,5,Andrew
418,130,0,1,1,2,5,Jordan
419,330,0,1,1,2,2,Romaze
420,0,0,0,0,0,0,Nicole
421,0,0,1,1,2,5,Alexander
422,0,0,1,1,1,5,David
423,0,0,1,1,0,2,arjun
424,320,0,1,1,2,5,Gordon
425,0,0,1,1,2,5,michael
426,0,0,1,1,2,5,Matthew
427,340,0,1,1,2,5,phumisto
428,320,0,1,1,0,2,Harshit
429,320,0,0,0,0,0,Mary
430,0,0,1,1,1,1,Augustine
431,340,0,0,0,0,0,Yiqiao
432,0,0,0,0,0,0,Wen
433,320,0,1,2,1,5,nicole
434,320,0,1,2,2,5,Molly
435,330,0,1,2,2,5,Lauren
436,0,0,1,1,2,5,Andrew
437,0,0,1,2,0,6,Jennifer
438,0,0,1,1,2,5,
439,0,0,1,2,2,5,Rachel
440,0,0,1,1,2,4,Jalen
441,0,0,1,2,2,5,Barbara
442,260,0,3,1,2,5,Brandon
443,0,0,1,1,2,2,kaushik
444,0,0,2,1,2,2,Namkha
445,340,0,1,1,2,5,Paul
446,0,0,0,0,0,0,Mary
447,0,0,1,1,2,5,Brad
448,0,0,1,2,2,4,Christine
449,0,0,1,1,2,2,hyomin
450,0,0,1,1,2,5,adam
451,0,0,2,1,2,5,Jordan
452,210,0,1,1,2,5,Eric
453,320,0,1,2,2,6,Jillian
454,0,0,1,1,2,6,Samir
455,40,0,1,2,2,5,hllane
456,0,0,0,0,0,0,Elizabeth
457,0,0,0,0,0,0,Josh
458,0,0,2,2,2,5,Sarah
459,0,0,1,1,2,5,Christopher
460,0,0,0,0,0,0,James
461,320,0,1,1,2,5,danhaak
462,0,0,0,0,0,0,ryantayl
463,0,0,1,1,1,0,garcia33
464,350,0,1,1,2,5,Collin
465,330,0,1,2,2,5,Emily
466,320,0,1,1,1,5,Alejandro
467,0,0,1,1,2,5,casey
468,0,0,2,2,2,2,kelsey
469,290,0,1,1,2,5,Nicholas
470,0,0,1,2,2,5,Amanda
471,0,0,1,1,2,5,Robert
472,0,0,1,2,2,5,Jessie
473,0,0,1,1,2,5,Mitch
474,0,0,1,1,1,0,garcia33
475,0,0,1,1,2,5,Dan
476,0,0,1,1,0,2,wangzhic
477,0,0,1,1,2,5,gilleon
478,330,0,1,1,2,5,Nick
479,330,0,1,1,2,5,Tucker
480,0,0,1,2,2,5,Ellen
481,0,0,1,1,2,5,Michael
482,360,0,1,1,2,2,wangzhic
483,0,0,2,1,2,5,Brandon
484,0,0,0,0,0,0,Jacob
485,0,0,1,1,2,5,Adam
486,0,0,1,1,2,5,Max
487,0,0,1,1,2,2,jinwook
488,0,0,1,1,2,2,
489,0,0,1,1,2,0,Hasan
490,130,0,0,0,0,0,jaeyoung
491,0,0,2,1,0,4,Edward
492,0,0,1,1,2,5,Emanuel
493,0,0,2,1,2,5,Luke
494,0,0,1,1,2,5,2583962
495,0,0,1,1,2,5,Donald
496,320,0,1,2,2,5,Abby
497,0,0,1,1,2,2,Junyoung
498,0,0,1,1,2,2,TaeHwan
499,320,0,1,2,2,5,Maria
500,300,0,1,2,2,2,Mihyun
501,0,0,0,0,0,0,Junyoung
502,0,0,1,1,0,5,Sam
503,0,0,1,2,2,5,Kaley
504,320,0,1,1,2,5,Greg
505,0,0,1,2,2,5,Blair
506,0,0,1,2,2,2,alyeesha
507,0,0,1,1,2,5,Brad
508,0,0,1,2,2,5,Chelsea
509,0,0,1,1,2,5,Daniel
510,0,0,1,1,2,2,YoungJun
511,0,0,1,1,2,5,Ryan
512,0,0,1,2,2,5,Colleen
513,0,0,0,2,2,2,Yao
514,0,0,1,1,2,2,Gaurav
515,0,0,1,2,2,5,katie
516,0,0,1,1,2,5,Devon
517,0,0,1,1,2,5,Arman
518,0,0,1,1,2,5,Michael
519,0,0,1,1,2,5,Jordan
520,0,0,1,2,2,5,Mackenzie
521,0,0,1,2,2,5,MacKenzie
522,0,0,1,1,2,5,Andrew
523,0,0,2,2,2,5,Justine
524,0,0,1,1,2,2,Xinyu
525,0,0,1,1,2,5,Christian
526,0,0,1,2,2,5,Christina
527,0,0,2,1,2,5,thomasnowak
528,0,0,1,2,2,2,Nahae
529,320,0,1,2,2,5,Molly
530,0,0,1,1,2,2,DUK
531,0,0,1,1,2,2,DUK
532,290,0,1,1,2,2,DUK
533,0,0,1,1,2,2,DUK
534,0,0,1,1,2,2,DUKMIN
535,0,0,2,1,2,5,SCOTT
536,0,0,1,1,0,0,Jacob
537,0,0,1,1,2,1,Ben
538,320,0,1,2,1,6,Victoria
539,0,0,1,1,2,2,test
540,0,0,1,2,2,5,Cherise
541,0,0,1,2,2,5,Jessica
542,0,0,1,2,2,5,Anna
543,0,0,1,2,2,5,Shelby
544,0,0,1,2,2,5,Elizabeth
545,0,0,1,2,2,5,Mallory
546,0,0,2,2,2,5,Kathleen
547,0,0,1,2,2,5,Desiree
548,0,0,0,0,0,0,
549,0,0,1,2,2,5,A3MJS1WVO8KJCC
550,0,0,1,2,2,5,A2EN81T1B3UG8O
551,0,0,1,2,2,5,A1PMQY9CDRN6VJ
552,30,0,1,1,2,5,A3EJ44J2ZNRMDA
553,0,0,1,2,1,5,A1KL6NFC
554,50,0,1,2,2,5,Terri
555,0,0,1,2,2,5,A1BUZZ4901VUOX
556,10,0,3,1,2,5,A3E08GRFJJAT2S
557,170,0,2,2,2,5,A27F3CFU0GK2OO
558,0,0,0,0,0,0,A3PJSSZM07HKM
559,220,0,1,2,2,2,
560,0,0,1,1,2,5,A2R5XCTB320JN1
561,0,0,1,2,2,5,A26LIOCKVNVCUM
562,10,0,1,2,2,5,ARL6FJXX8N3UJ
563,0,0,1,1,2,4,A3VIQ67XF91919
564,0,0,1,1,2,5,AEZCR6AX4AW8T
565,0,0,2,1,2,5,A24L0XSGS76M4W
566,30,0,1,1,2,2,A2B9QSYOSS5YTM
567,0,0,1,1,2,5,A11SDWFS16LBVE
568,280,0,1,1,2,5,AZY1EM7X78QO7
569,210,0,1,2,2,5,
570,10,0,1,2,2,5,AZFG9QUNZYIAA
571,0,0,1,2,2,5,A17BVN99F9KI5Y
572,0,0,2,2,1,5,ABGJHZX0FGZLY
573,60,0,1,1,2,4,A873KFA7Q3B0Z
574,0,0,1,1,2,5,A3RPDMNUSY69RF
575,200,0,1,2,2,5,A1QGLF46P1G5LW
576,200,0,1,1,2,5,A395FDVMLU45JO
577,0,0,1,1,2,5,A3S87CX8T0H7FU
578,0,0,1,2,2,5,A2CLS72O5FIHDC
579,0,0,3,2,2,5,A2CLS72O5FIHDC
580,0,0,1,2,1,6,A1UYCCLW66VAUJ
581,0,0,3,2,2,5,A2CLS72O5FIHDC
582,200,0,1,2,1,6,A3HDD0VGEOOXR6
583,40,0,0,0,0,0,Your
584,200,0,3,2,2,5,A1HLPTFDPN0JQP
585,220,0,1,2,2,5,AZCZJ6FAB34DWJ
586,0,0,1,1,2,4,A2REGJ9ME5X4Y2
587,20,0,1,1,2,5,A1GJ8CP4NBF3PY
588,200,0,1,1,2,5,A24U1CVP9MPV24
589,0,0,1,2,2,5,AUUD28U2O0SPY
590,0,0,1,2,2,5,
591,0,0,1,2,2,5,
592,200,0,1,2,2,5,A2OK4ZTT9WCU7J
593,10,0,1,2,2,5,A1R8EX62BVH065
594,210,0,0,0,0,0,:
595,190,0,1,2,2,2,A22UNNFUP353PS
596,0,0,1,1,2,5,AZY1EM7X78QO7
597,0,0,1,2,2,5,A1IQV3QUWRA8G1
598,220,0,0,0,0,0,A1WXV7RH5DAGCY
599,10,0,1,1,2,5,A12GSNPQZ63MYJ
600,0,0,1,1,2,5,A2KI0FDBL0BC32
601,210,0,1,2,2,5,A1SJQ17HD9ZEM2
602,330,0,1,1,2,5,A2SYRFPPV9WDEG
603,0,0,1,2,2,5,A38222T7NBKKOY
604,0,0,1,2,2,5,A3L9J8AER0FU3V
605,210,0,2,2,2,5,AHXZVT4TNHNTY
606,10,0,1,1,2,5,A2DB8OW62ML5FP
607,90,0,1,2,1,6,A8K0TIKL1LEFD
608,0,0,1,1,2,5,A29ZKWBN415GCE
609,40,0,1,2,2,4,AA4X486DDDJIV
610,0,0,1,2,2,5,AFHE06MYU2NED
611,0,0,1,1,2,5,Renee
612,0,0,1,2,2,5,A2RDGKXNOV67L5
613,0,0,1,2,2,5,A38UN6OY97IPI4
614,50,0,1,1,2,5,A29ZKWBN415GCE
615,0,0,1,2,2,5,A2Z3RZIU42NKST
616,210,0,1,1,2,5,A3CGQOJC28OVGN
617,0,0,1,1,2,5,A372NL9DGZSGZY
618,220,0,1,2,2,4,A2EGUGIOSUXRF4
619,0,0,1,2,2,5,A2A4XJS8LQMNZD
620,0,0,1,2,2,5,AGPGV8FPPT1DB
621,0,0,1,2,2,5,A1G5FQO266Q4Y4
622,0,0,1,2,2,5,ANDI0DCREVY99
623,40,0,1,2,2,4,A12QIP4PQGB21O
624,210,0,2,1,2,5,AVVZTRF9H0XHH
625,50,0,2,2,2,5,AGBE004P8VYI1
626,0,0,1,1,2,5,A19R04IXWA4ZLX
627,0,0,1,2,2,5,A1J1ACOSX052EF
628,230,0,0,0,0,0,AWR72LJOVT0JE
629,0,0,1,2,2,5,A2N3URJ69JQYCM
630,0,0,2,1,2,5,A38H2IYXSKLGVR
631,0,0,1,1,2,5,A3CWGT3EMQ17Y0
632,10,0,1,2,2,5,A10ZOUOZZ3EOAJ
633,0,0,1,1,2,5,A1HI3IYQNISJOZ
634,20,0,1,2,2,5,AH5G9SVLXP3HS
635,0,0,1,2,2,5,A2NFI8WZXF9JYD
636,0,0,1,2,2,2,sujatha
637,0,0,1,1,2,5,A3QJPB0NZU5PY1
638,210,0,1,1,1,0,A2803V2M081M7M
639,0,0,1,1,2,5,A2GM49COOXSIP8
640,220,0,1,2,2,5,AFHE06MYU2NED
641,210,0,1,1,2,4,A3VIQ67XF91919
642,50,0,1,2,2,5,A13NR1YRKAAXPB
643,210,0,1,2,2,5,A7WW0G67Z2KU
644,0,0,1,1,2,5,A2ETZ3PR2L9E5Z
645,0,0,1,1,2,5,AEZKHJ2R1IKW
646,0,0,2,2,2,5,A23S52BZE7ATMH
647,210,0,1,1,2,5,A40W0EWYGHNV0
648,210,0,1,1,2,2,A2AO7QP5THYKQF
649,0,0,1,1,2,5,Ryan
650,0,0,1,2,1,5,AFQMXX9ZSU6FO
651,210,0,1,2,2,5,A1BB9W5LTP3OAX
652,0,0,1,2,2,2,A2BUN9Z007MKD5
653,210,0,1,2,2,5,A1V4H52BA6OQ57
654,210,0,1,1,2,5,A24U1CVP9MPV24
655,50,0,1,1,1,5,AM81K2XJXWLVT
656,0,0,1,2,2,6,A1HYIHK1MSKDX8
657,0,0,1,2,2,5,A2F9O9CSKWWGHQ
658,10,0,1,2,2,5,A1LDEPFTJP3CF9
659,210,0,1,2,2,5,A2YXSMAP0A5TH0
660,200,0,1,2,2,5,A1LDS7FXQNGLEN
661,0,0,2,2,2,5,A3APN1QZNR1JDC
662,90,0,1,2,2,5,A2FRI7EP508TDV
663,210,0,1,2,0,0,A24KGCLUZK6KGT
664,0,0,2,1,2,5,AODPVTKUSNBUT
665,0,0,2,1,0,0,A3IEGZEXRQ0UIN
666,0,0,1,2,2,5,APBZHXA176FB
667,160,0,1,1,2,5,AWR72LJOVT0JE
668,180,0,1,2,2,5,A26PVQXPVF93M0
669,0,0,1,2,2,5,A1IQBN7NY6G06I
670,0,0,1,2,2,5,A2WI78JH41NP4S
671,40,0,1,1,2,5,A2EUAY8BZ2H272
672,0,0,1,1,2,5,A6M6QL3KT8ZV9
673,220,0,1,1,2,5,A6M6QL3KT8ZV9
674,0,0,1,1,2,5,AXETZA47PQD7N
675,0,0,1,1,2,5,A26EN88CJRT6KN
676,20,0,1,2,2,5,A3KDLMG1RPQXIY
677,210,0,1,2,2,5,A1CKTK9GG2K7HK
678,10,0,1,1,2,5,A1RQQFUQ2GU9IZ
679,0,0,1,2,1,5,A2AMVLL46GDZA
680,230,0,1,2,2,5,A189YGFGU7NRMB
681,0,0,0,2,2,5,A37GBZKPK6SAKH
682,0,0,1,1,2,5,A4KJSS58D3YXC
683,210,0,1,1,2,5,A2WEB1EGZW8C5U
684,0,0,1,1,2,5,A2F52ENAOPJ0PH
685,210,0,1,2,2,5,A2IUIFOEAUWSNK
686,0,0,3,1,2,5,A3HWXTULNJIZYJ
687,430,0,1,1,2,5,A85T1LGXNVR0M
688,0,0,1,2,2,5,A65UEPGYN9ZI
689,0,0,1,1,2,5,JPE
690,0,0,1,2,2,5,A363VMWQKOZLSZ
691,0,0,2,1,2,2,AND6DQZ62U6VV
692,0,0,2,1,1,5,AA8NS0HGQX7K7
693,0,0,1,1,1,5,ASO3YU38OAC0
694,0,0,3,2,2,5,
695,0,0,1,2,1,5,A1GJ9MAJJWWZO8
696,0,0,1,1,2,5,A34L4JED8UAIXC
697,0,0,1,2,2,5,A3CI73EFDLS3OF
698,570,0,1,1,2,5,A4M3FLMM07JF8
699,0,0,1,1,2,5,AB9OKOQAD8OSP
700,210,0,1,2,2,5,
701,290,0,1,1,2,5,A1GHY4VIAG5ZNL
702,0,0,1,2,2,5,A8ZNL4WKNLBZ9
703,260,0,1,2,2,5,A2B68OH07WITT
704,0,0,1,2,2,2,A1YO4UMTIIDHBD
705,0,0,1,2,2,5,A1SEWTCYNH2G1D
706,210,0,1,1,2,5,A2SYRFPPV9WDEG
707,0,0,1,2,2,5,A6OYFC6X75VRY
708,10,0,1,2,2,5,A2MGH3MBXMKD96
709,30,0,1,2,2,5,A3KOXPZSTW5B0L
710,330,0,1,1,2,5,A1B62WNR3C8VHC
711,70,0,1,1,2,5,A1TR1W6EKLEJKF
712,0,0,1,2,0,6,A1VBY0N8H668X1
713,0,0,1,2,2,5,A2ZLDSTD8HLBOR
714,0,0,1,2,2,5,M.Hughes
715,220,0,1,2,2,5,A17BUMSKTTXFG0
716,0,0,1,2,2,4,A1QTFH2ZXBXWC6
717,0,0,1,1,2,5,David
718,0,0,0,0,0,0,111111
719,0,0,0,0,0,0,asdf
